============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
    394        138.333             67              1  da673d424a4ab168  bdfb35ba0fe3d84e
    395        523.999           5044              1  da673d424a4ab168  bf80734d29156f92
    396        16006.7          85095             73  da673d424a4ab168  c32cdc218268f7bc
    397        9127.66          34065              0  da673d424a4ab168  c3cd64fb23884073
    398        187.333            783              1  da673d424a4ab168  cb69731e1f9dc020
    399        3714.33          30493              1  da673d424a4ab168  ccbb775f748295a8
    400            330           1815              0  da673d424a4ab168  d550b4d162ff145a
    401        11635.3          61260             34  da673d424a4ab168  d7fa23d0123e1dcf
    402             45            110              1  da673d424a4ab168  db59810363fbcfa8
    403        710.333           4108              1  da673d424a4ab168  dc6619733b98ab3d
    404        17289.6          76829              1  da673d424a4ab168  dcba562492871a97
    405        219.333            122              1  da673d424a4ab168  ddc0e7016fa87aa8
    406       0.333333              3              0  da673d424a4ab168  e302ceeb972d5f8f
    407           3000          16750              1  da673d424a4ab168  e3772cc5b4400650
    408         137987         697960              2  da673d424a4ab168  e7063a98156ddb88
    409        2.33333             11              1  da673d424a4ab168  e98e18fbf75c6af9
    410            367           2350              1  da673d424a4ab168  ed17f4ab3edb7407
    411        7585.33          36138              2  da673d424a4ab168  f665cd0f78f1adc7
    412       0.666666              5              1  da673d424a4ab168  f9616522e3adb68a
    413              2             20              1  f0696e0967ea2fc7  3c5e1d3c1635a3c7
    414        1.33333              5              1  f0696e0967ea2fc7  4cba1b42e216152f
    415        2.33333             23              1  f0696e0967ea2fc7  55d693829623d77b
    416        816.333           4165              1  f0696e0967ea2fc7  756e3a6fee333449
    417              2             20              2  f0696e0967ea2fc7  898db9e64f2fdeb9
    418        1420.33           2429              1  f0696e0967ea2fc7  b726e60cb82c9d34
    419        4.66666              5              1  f0696e0967ea2fc7  eed5766797d14be7
